district,date,tmax_c,tmin_c,rain_mm,humidity_morning,humidity_evening,humidity_avg
Barpeta,20-12-2018,24.87948196,21.36917784,4.588358726,80.68853631,58.53636204,86.37075901
Barpeta,21-12-2018,24.20307483,21.38929319,4.050328494,84.5805755,66.84627154,80.31465812
Barpeta,22-12-2018,25.57522932,19.90320751,4.956534005,92.75860288,65.40775743,78.37488742
Barpeta,23-12-2018,26.51020155,18.1094917,4.407488367,85.9202141,60.62391159,72.72112822
Barpeta,24-12-2018,26.60185715,21.00831832,3.920227234,96.71749742,66.02100677,74.07911413
Barpeta,25-12-2018,24.57417123,21.6666366,4.202705551,92.87550426,58.15986473,73.4001903
Barpeta,26-12-2018,29.34546381,20.78303246,4.653276071,102.4685883,63.27440349,76.80803333
Barpeta,27-12-2018,29.99611213,20.97989428,3.840972004,93.55678375,60.37634649,67.9116095
Barpeta,28-12-2018,27.2273266,22.34778895,3.686519379,92.27218262,62.55636964,71.4464236
Barpeta,29-12-2018,27.69407624,18.18479695,4.070338874,96.15884276,68.02521478,72.13870166
Barpeta,30-12-2018,27.4921218,23.15395557,4.43594326,83.77803034,52.56386437,76.29523944
Barpeta,31-12-2018,26.28117347,19.9411838,4.40002289,92.19609825,62.29942211,79.70642515
Biswanath,01-01-2018,36.63459333,12.90926354,37.48190897,82.4158721,71.67676211,77.17264142
Biswanath,01-02-2018,36.89164235,13.38226595,35.7398634,78.46644966,58.02387665,80.2262985
Biswanath,01-03-2018,40.7451213,13.80439779,35.88257872,79.36856823,64.37385449,77.77845871
Biswanath,01-04-2018,37.03615135,12.16125981,36.52377431,92.02573615,71.05000074,66.21578108
Biswanath,01-05-2018,32.33469542,12.38203793,40.11495893,81.3046702,58.9774404,62.86460121
Biswanath,01-06-2018,30.58103019,11.88445021,37.62054323,76.11369974,69.41482852,77.91145934
Biswanath,01-07-2018,37.25075195,11.68039753,31.22492273,78.62484293,62.77317325,76.57944797
Biswanath,01-08-2018,33.60938152,12.16328858,39.36422224,89.51244873,74.58156182,74.85474503
Biswanath,01-09-2018,35.85977015,13.46173992,34.38682813,80.5511548,73.65763847,69.00656377
Biswanath,01-10-2018,30.69725157,14.12046459,31.79460379,92.50965607,66.25979212,76.81571799
Biswanath,01-11-2018,38.6078471,11.86668696,34.05911149,71.45598469,59.09625682,67.72479912
Biswanath,01-12-2018,32.99382604,12.62152886,36.90598521,75.52035259,60.31114835,78.38315601
Biswanath,13-01-2018,37.64572862,12.3868408,36.75544047,77.6909765,61.53061157,73.93810463
Biswanath,14-01-2018,31.48036735,11.99239676,39.12383966,75.86802316,64.36787879,72.36670309
Biswanath,15-01-2018,34.36750496,12.23173132,37.24329572,81.23653484,64.9611782,84.05500871
Biswanath,16-01-2018,30.33796022,12.47175587,33.30213136,70.97375633,61.87380013,70.12797538
Biswanath,17-01-2018,33.87262605,11.92738328,36.40444553,73.84566548,67.62138025,73.40233947
Biswanath,18-01-2018,31.38798404,13.69508555,39.60737166,79.91904554,69.50894403,74.52899933
Biswanath,19-01-2018,35.90818904,13.21218948,37.94544092,89.95449826,65.31538042,67.05838909
Biswanath,20-01-2018,31.68496671,12.6294783,31.2546039,89.84928863,70.73584804,73.92067855
Biswanath,21-01-2018,33.19180753,13.32101819,36.35692005,83.37537577,62.1623778,70.25374812
Biswanath,22-01-2018,35.55647996,12.30716496,40.48889031,74.46869466,64.86079826,71.27676099
Biswanath,23-01-2018,36.78090447,11.45113463,32.21178826,95.86154423,66.79498549,56.14776243
Biswanath,24-01-2018,33.63999795,12.8766838,37.27544213,75.69202328,64.5201198,70.33274327
Biswanath,25-01-2018,31.10787539,12.34271303,40.21472513,81.04075519,63.27265815,80.17289155
Biswanath,26-01-2018,35.82002115,12.47940982,35.68761926,79.5591205,62.41084436,76.14718373
Biswanath,27-01-2018,35.00097638,12.11738499,36.46229601,76.99224786,67.75517617,75.21189117
Biswanath,28-01-2018,32.25220454,13.31660852,36.6191848,79.80079405,66.37955778,70.64098092
Biswanath,29-01-2018,36.50305884,12.97537533,35.31238786,80.21881372,59.22024644,72.27441967
Biswanath,30-01-2018,33.32205507,12.28374607,38.71071667,81.80996043,62.8611128,74.23073624
Biswanath,31-01-2018,36.39722947,12.14411763,36.94415914,84.97344568,58.65076777,71.3790135
Biswanath,02-01-2018,31.8680633,18.77161624,20.92977097,94.83700007,87.8763922,98.08521034
Biswanath,02-02-2018,26.44774861,18.49008431,24.40308149,93.89760891,79.1599277,79.93952675
Biswanath,02-03-2018,28.01596602,16.29791092,24.84238133,97.32464315,89.65445122,84.6360707
Biswanath,02-04-2018,28.82879198,18.90143961,23.28272065,101.4652357,95.45886781,93.63096971
Biswanath,02-05-2018,28.78267904,18.85595395,25.79732085,89.99598352,97.28185136,97.72362966
Biswanath,02-06-2018,29.9039154,19.65123068,26.99356713,101.4915619,87.56296248,80.97354302
Biswanath,02-07-2018,30.85307782,18.86701255,24.9966604,89.69090668,74.60266258,105.3434481
Biswanath,02-08-2018,30.19244489,17.86657986,23.26741508,93.48929786,76.43307727,92.99815951
Biswanath,02-09-2018,28.36167885,17.46831021,28.13745992,98.88040131,85.18438191,84.22202618
Biswanath,02-10-2018,26.82302343,17.33911598,23.64383299,91.49263466,94.38918443,85.24829695
Biswanath,02-11-2018,29.82839135,17.52310353,23.78374739,103.731911,88.99684115,90.00916759
Biswanath,02-12-2018,26.71299331,17.87067503,22.08522701,104.9374583,81.01516148,96.39831806
Biswanath,13-02-2018,25.73263036,17.83190556,24.22803711,97.49135825,81.77918891,82.80507815
Biswanath,14-02-2018,26.57936509,17.30108865,24.5261493,88.09304185,82.89600968,87.2932886
Biswanath,15-02-2018,30.30375581,19.27491824,23.18365625,101.2083497,82.12008344,97.39004717
Biswanath,16-02-2018,29.3410881,16.55007393,21.18433584,95.8191012,85.87867635,95.30564445
Biswanath,17-02-2018,31.22215475,18.64631859,22.96064913,102.004698,78.17903083,106.4527482
Biswanath,18-02-2018,28.08490919,18.10235099,20.94260022,102.7840092,74.19214051,99.20264137
Biswanath,19-02-2018,30.27058796,18.66239393,24.80765272,100.6056802,90.34309644,94.40073235
Biswanath,20-02-2018,27.80118686,17.55266112,25.20660197,100.8132185,87.99356727,89.78165542
Biswanath,21-02-2018,26.35981293,18.41289397,26.28662109,90.27065291,92.66384648,101.3022009
Biswanath,22-02-2018,33.78948632,19.60271096,20.48934646,102.1313969,84.15761578,86.43736652
Biswanath,23-02-2018,29.68460635,17.70819885,23.22498059,104.8773187,86.79729536,82.26272388
Biswanath,24-02-2018,29.5741584,18.70076985,23.3063768,99.6657283,101.2916864,98.98732946
Biswanath,25-02-2018,29.96323429,15.94567733,26.34027522,96.87530591,90.64709942,88.08920939
Biswanath,26-02-2018,27.82905239,17.34086399,23.79103912,99.32810294,85.02336103,78.33583788
Biswanath,27-02-2018,26.23697298,16.39849723,24.34857123,104.9384871,81.95529943,103.6663361
Biswanath,28-02-2018,27.00822426,18.06564394,25.28992171,95.85890729,84.46624113,95.07879354
Biswanath,03-01-2018,30.02826205,10.43620422,152.1659162,84.04455635,72.80243496,76.55924418
Biswanath,03-02-2018,29.26923706,8.856455736,159.0931731,75.00988038,75.17193941,84.32016108
Biswanath,03-03-2018,31.3209966,10.44369687,148.6464602,88.06291617,65.28652818,80.91432954
Biswanath,03-04-2018,28.0773935,10.55951576,162.3134212,77.81837763,76.41633649,67.98684347
Biswanath,03-05-2018,32.01168097,9.806130299,161.1516499,79.48122304,73.01652987,75.23649363
Biswanath,03-06-2018,28.92218341,9.609546542,159.4856452,88.89328986,77.18856269,79.78205059
Biswanath,03-07-2018,26.72583966,9.056790317,162.5798832,90.55458939,79.60261256,69.3766997
Biswanath,03-08-2018,30.66612851,9.186731833,158.4563753,78.74875662,77.07739013,74.26810549
Biswanath,03-09-2018,29.38037382,9.263129276,159.7613628,86.37987149,69.51336771,77.35327848
Biswanath,03-10-2018,26.87812057,9.896814695,171.6156477,80.71009468,82.8456757,71.98186673
Biswanath,03-11-2018,31.18991202,10.68974438,161.6388576,78.30947726,73.73125575,72.15497206
Biswanath,03-12-2018,28.5535953,10.63240361,156.4103017,88.91333715,72.48113554,76.35894863
Biswanath,13-03-2018,25.04803326,9.916026894,144.6345282,80.12490077,70.71791781,69.16236377
Biswanath,14-03-2018,33.17077612,11.11787745,142.3049729,80.51717897,71.94837434,74.31466403
Biswanath,15-03-2018,27.69634613,9.900503479,162.9661182,73.54888291,65.03124277,75.60445032
Biswanath,16-03-2018,30.81032704,9.154476942,161.7469062,84.63297609,82.09903192,79.73845012
Biswanath,17-03-2018,28.9486676,10.01513102,151.6216175,83.64980072,63.84685767,65.79855994
Biswanath,18-03-2018,27.47405245,10.1926272,152.5287871,78.41384872,71.08098747,75.97658609
Biswanath,19-03-2018,31.41834339,9.734085016,153.5199252,78.61634457,69.45035264,83.79743933
Biswanath,20-03-2018,33.46491035,11.26406985,160.6851434,88.52919002,71.35378662,77.44960387
Biswanath,21-03-2018,28.3977617,9.933397429,146.239936,72.4409997,72.77938726,85.44082744
Biswanath,22-03-2018,29.31813979,10.69076414,155.8432127,81.51152336,77.45345899,75.19234182
Biswanath,23-03-2018,27.70176577,10.23250289,142.5263124,83.77182759,66.67725748,81.47941818
Biswanath,24-03-2018,29.28353857,8.513905614,157.7305204,89.24007869,73.1040737,80.43763922
Biswanath,25-03-2018,31.44322962,11.0877184,140.4753695,89.42370992,72.12153822,72.21154073
Biswanath,26-03-2018,33.02491124,9.757104901,147.0034871,71.5899498,70.62047184,81.66792943
Biswanath,27-03-2018,33.39500307,9.862354697,143.4755857,85.57027236,60.6508679,83.46149602
Biswanath,28-03-2018,27.28658255,10.3882702,154.9738135,71.37735031,76.15805616,77.75048524
Biswanath,29-03-2018,29.70772022,10.90101331,158.6275435,80.72801668,68.74147611,72.71972019
Biswanath,30-03-2018,25.29903239,9.133697139,138.1930916,82.11927715,72.51159696,81.42360307
Biswanath,31-03-2018,28.58713527,9.767309892,162.9444347,89.26750165,60.51949518,87.07988762
Biswanath,04-01-2018,34.41283366,24.93416844,123.0051247,82.53606682,87.97718095,77.80008938
Biswanath,04-02-2018,37.00794745,25.1255935,109.6772603,86.81977421,74.07572838,68.56327761
Biswanath,04-03-2018,34.74076897,24.41450625,127.4375719,83.5179618,73.42969817,80.14475805
Biswanath,04-04-2018,30.27692734,24.76505293,134.7549415,73.45266851,77.17145535,85.02291735
Biswanath,04-05-2018,33.17604359,22.50139246,144.9755673,87.21889882,89.13377629,79.13621906
Biswanath,04-06-2018,33.27323373,22.55833517,118.6836897,79.9257824,79.09514321,84.94303707
Biswanath,04-07-2018,34.03859191,24.19575426,137.1819323,91.96727604,79.5327684,85.81970383
Biswanath,04-08-2018,37.19854087,24.0664865,122.9880271,82.33382559,87.86644525,89.80899543
Biswanath,04-09-2018,38.15160513,25.70223465,126.3084348,85.86540007,79.86263901,82.71783142
Biswanath,04-10-2018,35.47906001,25.04910007,126.3069461,79.19504091,85.91595261,79.3911097
Biswanath,04-11-2018,35.61636076,25.5359848,124.815377,90.82804104,78.63006792,81.13505609
Biswanath,04-12-2018,31.08759617,26.09695796,129.036076,82.49040218,77.36594833,76.27394147
Biswanath,13-04-2018,35.45952687,26.23630104,129.0771192,81.06845944,79.09977437,81.47073063
Biswanath,14-04-2018,31.76459169,24.72770454,133.3628575,82.91708146,82.78958314,91.40752843
Biswanath,15-04-2018,34.92615394,24.95849166,146.7360648,82.5951443,78.61871822,75.10432925
Biswanath,16-04-2018,31.43496685,24.42330859,125.3985309,79.33177539,80.0281316,84.10945105
Biswanath,17-04-2018,34.8196439,21.60756126,148.9422136,76.95486422,82.89649731,73.57729273
Biswanath,18-04-2018,33.01409968,25.7751041,131.92024,92.31807989,79.15125285,81.44904137
Biswanath,19-04-2018,32.42222641,23.47117155,117.5472591,87.50224027,68.27327793,77.27340536
Biswanath,20-04-2018,35.31592987,24.39947553,128.044637,95.09203663,81.54932212,77.9144464
Biswanath,21-04-2018,35.11326275,22.34001262,131.0129984,81.16374285,86.49001513,84.13216837
Biswanath,22-04-2018,35.89985821,26.80278,134.4888376,87.53088015,75.18552069,85.33496594
Biswanath,23-04-2018,37.88947595,21.92831024,134.0534004,85.11852134,79.80478464,86.45388945
Biswanath,24-04-2018,35.24262234,23.02832424,138.7925453,85.32694883,81.16873229,88.04255639
Biswanath,25-04-2018,36.9766143,23.88096096,122.1746889,80.05485813,81.61124646,76.28609017
Biswanath,26-04-2018,33.32190303,25.10201439,128.7309739,90.9514243,86.25586489,85.04488529
Biswanath,27-04-2018,36.95509255,22.24218735,135.3572598,72.00408481,79.75844683,89.57430287
Biswanath,28-04-2018,35.25747975,22.53937687,125.7674531,80.25101873,78.41852379,81.99853684
Biswanath,29-04-2018,37.53729042,26.58411963,136.9064351,86.88243405,74.59763864,80.48715075
Biswanath,30-04-2018,36.1897519,24.00722845,127.1155368,86.78526682,74.24586525,89.58229223
Biswanath,05-01-2018,29.22630039,13.35522389,221.0013668,83.56911589,74.93359744,69.59664103
Biswanath,05-02-2018,28.76140441,11.98263062,224.4994874,77.52664648,91.45980659,84.84797257
Biswanath,05-03-2018,29.03870331,15.4020683,228.9967993,84.56984659,78.219692,78.71728185
Biswanath,05-04-2018,29.16887592,12.76092725,193.3120903,74.8463308,79.49738899,83.42251985
Biswanath,05-05-2018,27.57125196,11.67237876,230.6399612,89.22457615,91.81216864,88.45597438
Biswanath,05-06-2018,35.42526099,12.06975526,205.2402943,87.26901023,88.1030757,76.18883207
Biswanath,05-07-2018,30.13701917,12.28209678,228.1362358,82.59495672,84.75186557,81.5364424
Biswanath,05-08-2018,33.54304162,13.40063349,220.4270471,86.5682221,89.00497343,89.00070777
Biswanath,05-09-2018,30.3757326,12.59841799,239.9366056,81.3186563,74.42181869,83.99285314
Biswanath,05-10-2018,28.67900008,12.27252799,208.4906453,86.76105948,87.71643852,83.70252631
Biswanath,05-11-2018,27.08910938,14.88897724,234.674348,90.29697521,86.10920068,85.23103666
Biswanath,05-12-2018,29.06234471,12.3397352,227.4831332,89.18262595,79.83313114,81.87080339
Biswanath,13-05-2018,29.28441114,13.779016,200.0292336,76.94906413,85.23590591,90.63646091
Biswanath,14-05-2018,28.82464732,12.24755436,225.2716625,78.72474832,75.22076382,85.82178451
Biswanath,15-05-2018,28.03315302,14.37823612,224.8327078,71.77412859,78.18058939,78.81940789
Biswanath,16-05-2018,32.05717311,12.72863421,225.3748753,87.02335624,86.07779142,93.23299658
Biswanath,17-05-2018,33.34680183,12.07101712,192.3260843,82.80476705,87.38550996,83.66706491
Biswanath,18-05-2018,31.53892997,14.09950597,192.4338298,81.81947731,77.61478867,81.22508756
Biswanath,19-05-2018,28.10352685,14.01393266,222.5142785,80.01701953,91.2569643,75.61538875
Biswanath,20-05-2018,31.52817762,13.4060868,207.6788478,80.93229588,87.4903816,88.45748445
Biswanath,21-05-2018,27.88054586,13.53036306,209.4182636,91.06862963,83.16685104,89.45604485
Biswanath,22-05-2018,34.97906492,13.17118772,210.7026253,81.73237028,80.75215942,81.40560996
Biswanath,23-05-2018,29.58988685,12.58832672,189.3885131,85.97468854,80.87848075,77.51790765
Biswanath,24-05-2018,32.95258697,12.8956576,195.8171938,82.62976411,84.94828152,81.24928383
Biswanath,25-05-2018,28.2863708,14.20807727,208.5796513,83.70705471,83.6137483,82.58745063
Biswanath,26-05-2018,26.03754411,14.05092942,222.7029968,90.92701528,78.56381245,85.41383483
Biswanath,27-05-2018,26.26683623,15.19072254,246.3664226,88.19134356,87.29992131,78.14962666
Biswanath,28-05-2018,27.78704429,12.17630362,204.4269945,82.35020371,86.11149902,89.01517
Biswanath,29-05-2018,32.06286469,12.39585802,216.8514858,81.6811686,78.31594269,90.59707609
Biswanath,30-05-2018,29.05934879,12.31418814,229.8700308,91.00508768,80.6590671,81.22441479
Biswanath,31-05-2018,31.20304108,14.9290299,223.4562884,90.95979493,74.36438394,87.84431372
Biswanath,06-01-2018,32.64571033,33.36412986,901.0556408,91.87470782,83.70423939,73.49281181
Biswanath,06-02-2018,33.64835654,32.30863426,783.65522,75.7370317,75.110138,86.13389724
Biswanath,06-03-2018,36.26721595,33.47505362,853.1103089,89.62197564,66.74737376,81.35077237
Biswanath,06-04-2018,38.69989223,32.56615481,801.0311316,82.20060392,82.0613475,82.59674491
Biswanath,06-05-2018,36.3252714,32.1194798,882.4310155,82.52000183,73.93494651,91.95592921
Biswanath,06-06-2018,33.96785028,28.63851467,811.9975123,90.8142435,73.61155272,77.14829386
Biswanath,06-07-2018,38.06380065,29.93497496,882.9203831,78.08502132,71.76754108,76.22685126
Biswanath,06-08-2018,38.50906753,28.54501325,976.3431179,76.53270302,79.99779795,83.22323935
Biswanath,06-09-2018,38.5468245,30.28375567,955.377413,77.30608383,77.21859542,78.3633039
Biswanath,06-10-2018,33.63121271,30.58405583,872.8416783,84.36112412,80.29789007,74.404898
Biswanath,06-11-2018,36.98970845,33.32467335,833.9509244,77.41269467,85.08364289,80.73352636
Biswanath,06-12-2018,36.01793074,31.91355329,828.6104746,71.69304236,82.69857048,70.31996188
Biswanath,13-06-2018,34.62372594,32.45618174,914.255394,83.39093239,73.74330004,71.75055471
Biswanath,14-06-2018,39.4021105,31.03050486,814.2607378,89.01231663,69.23858913,78.03956898
Biswanath,15-06-2018,35.38066366,27.74384335,834.1408458,79.06551058,70.19832843,81.62828829
Biswanath,16-06-2018,35.88700111,32.38331562,840.1653646,84.65366032,75.33086837,70.59259532
Biswanath,17-06-2018,34.71768434,34.25194751,751.3588903,81.46284491,77.4756034,74.45804921
Biswanath,18-06-2018,34.81958966,29.95662003,810.8437119,83.55444162,78.87426857,80.84639265
Biswanath,19-06-2018,33.47699684,33.43702487,955.7763254,80.13740318,84.8480948,79.39306723
Biswanath,20-06-2018,31.6480916,29.17206761,790.6021292,81.06841469,72.43307231,78.9116499
Biswanath,21-06-2018,35.34769803,30.77420312,943.8651409,91.79042136,64.52745706,80.9391408
Biswanath,22-06-2018,37.3714318,27.18085769,819.535461,70.18340421,83.78771533,78.47883269
Biswanath,23-06-2018,35.16205915,29.87482432,915.4981452,84.17474504,73.62549393,76.09606058
Biswanath,24-06-2018,37.40858402,32.53938632,856.5115281,76.96566596,75.22778249,89.23205031
Biswanath,25-06-2018,32.08420924,31.08071307,855.6481094,92.59990779,73.12896001,79.81954245
Biswanath,26-06-2018,33.41385279,30.93892119,877.8907361,83.42683748,66.73169441,82.36000395
Biswanath,27-06-2018,43.21518809,25.81321576,825.2985221,88.13569734,76.40240582,76.00535977
Biswanath,28-06-2018,36.45111422,24.95598573,873.3080038,76.72946634,75.48423376,85.93588751
Biswanath,29-06-2018,37.84458664,31.07021618,948.9529983,83.25022694,77.72582966,66.28170778
Biswanath,30-06-2018,38.43257105,35.28217767,883.8631359,72.23886949,78.98266671,83.28101772
Biswanath,07-01-2018,40.13472636,24.67120331,613.6281115,90.04716426,78.26151429,99.19158688
Biswanath,07-02-2018,30.00750524,26.820276,712.7321229,109.8737777,80.31055078,93.68761453
Biswanath,07-03-2018,34.0981498,30.77387459,652.1185467,106.8071123,88.13295569,84.60513516
Biswanath,07-04-2018,37.47119798,27.27007957,646.5705465,95.63446269,88.89589418,87.59511759
Biswanath,07-05-2018,36.15402811,23.07328076,632.9030426,99.9003944,95.49114708,91.47050734
Biswanath,07-06-2018,37.09335893,25.75408076,571.4578934,105.0088617,81.69115459,97.92133979
Biswanath,07-07-2018,32.73100154,26.6264099,610.1117618,95.65321007,91.24061619,100.3199057
Biswanath,07-08-2018,37.46029696,30.52592048,535.2613825,103.132994,90.36527777,93.62410785
Biswanath,07-09-2018,33.97332733,26.4864749,589.5370567,103.3542972,79.99148455,84.44997336
Biswanath,07-10-2018,36.64108433,23.9574877,552.6053485,88.15304831,98.22698911,96.43836355
Biswanath,07-11-2018,32.79990485,21.08291989,570.6870868,90.73596814,93.06520637,100.4541773
Biswanath,07-12-2018,35.21764104,26.56001445,675.5755076,110.7639897,81.77305435,88.34911842
Biswanath,13-07-2018,35.18217899,24.77674747,631.1927485,96.32164255,92.82295708,100.5031504
Biswanath,14-07-2018,39.2535189,30.6259642,591.3110241,93.25353599,84.98676371,99.64668041
Biswanath,15-07-2018,39.01509517,22.05992536,607.2964327,94.23931894,95.8682103,95.4391843
Biswanath,16-07-2018,33.62239871,28.71167367,602.2287796,101.3618713,92.96325,94.43171159
Biswanath,17-07-2018,34.37528722,25.78653272,616.7867441,85.3507068,85.06249797,86.73828624
Biswanath,18-07-2018,35.5984737,21.42525507,674.9753243,100.7556074,86.78244867,101.4709505
Biswanath,19-07-2018,35.13960325,21.50953443,657.9811301,94.11697002,87.55342389,93.40049972
Biswanath,20-07-2018,34.06594843,27.68008489,578.0034683,93.00387896,89.47702044,88.2618223
Biswanath,21-07-2018,36.38878005,25.77634672,764.0453491,97.69691491,84.40908317,98.28407175
Biswanath,22-07-2018,40.59072128,21.75495998,724.0866854,95.03210454,94.94947755,92.15383493
Biswanath,23-07-2018,37.28591285,30.00541015,680.316219,98.32103477,88.19449104,97.26166898
Biswanath,24-07-2018,39.92976287,26.78133987,702.052738,91.59056441,90.13045481,84.73856303
Biswanath,25-07-2018,39.04797089,23.63986704,728.1825118,99.68493935,97.39115581,102.1474024
Biswanath,26-07-2018,35.62746411,27.89810544,627.4820624,99.45189508,86.52876135,92.09210959
Biswanath,27-07-2018,40.41634185,23.26088651,592.9947585,88.70359184,96.26041316,92.50269904
Biswanath,28-07-2018,36.82821133,22.71643279,595.0767291,102.4001515,90.09006505,95.00196614
Biswanath,29-07-2018,37.54974923,27.64075918,604.4703556,103.0948335,80.447677,90.480232
Biswanath,30-07-2018,34.93020318,23.58946918,702.5649203,103.2823545,96.31070297,89.56382295
Biswanath,31-07-2018,36.67015551,27.45868304,620.6136114,101.2728031,91.32530106,86.27439623
Biswanath,08-01-2018,29.07413275,22.5187465,404.6245872,87.17183552,72.7510401,82.19088269
Biswanath,08-02-2018,28.27466318,20.22902743,354.958239,90.97068209,72.23027529,85.49657465
Biswanath,08-03-2018,27.38081014,22.02734848,391.2814567,85.16431496,72.97477058,71.39177756
Biswanath,08-04-2018,30.11657942,21.35304947,376.2877717,93.1958248,72.49347507,84.57152958
Biswanath,08-05-2018,31.04842383,21.2128948,346.6404697,92.5740242,76.96072447,83.8885888
Biswanath,08-06-2018,28.42036,21.56192445,344.8511961,100.7253211,67.80258589,98.95461576
Biswanath,08-07-2018,25.62819295,19.85336944,354.2356777,93.95243758,77.40726313,81.77514346
Biswanath,08-08-2018,31.04185362,22.37688966,350.1155256,95.84693152,70.49746985,89.72834093
Biswanath,08-09-2018,30.30460152,17.20199069,367.2544567,89.20277931,67.3390769,82.55102974
Biswanath,08-10-2018,28.94238998,20.02391564,386.2164416,100.0294153,73.59098283,94.64008188
Biswanath,08-11-2018,24.36708328,21.15613297,400.8976047,95.49477327,70.86624679,85.0002347
Biswanath,08-12-2018,31.22979077,21.37478123,378.477169,98.12729169,69.30442034,79.32447139
Biswanath,13-08-2018,26.55317748,19.29934205,366.9174032,85.4555556,73.68276595,81.29824269
Biswanath,14-08-2018,28.70425697,19.78931627,399.5062949,101.9883719,71.41834489,84.93728141
Biswanath,15-08-2018,26.18357485,22.26735674,410.2496266,89.98421768,70.89737294,80.82977106
Biswanath,16-08-2018,29.49000871,19.13927053,362.6646653,81.27726761,62.37597174,81.96536296
Biswanath,17-08-2018,25.35490102,19.3279477,428.3540541,92.47326382,73.90835334,80.29915618
Biswanath,18-08-2018,29.11624929,22.83274233,346.6306434,105.4993358,73.4752234,82.36171488
Biswanath,19-08-2018,29.87914512,19.31803923,397.2853532,89.45687671,73.0606014,76.7837188
Biswanath,20-08-2018,26.44980947,22.14451334,359.0307825,99.85020523,80.72964101,86.11098604
Biswanath,21-08-2018,30.17357581,22.01723839,377.6727191,94.78458344,73.9891865,82.43193069
Biswanath,22-08-2018,27.5685828,19.05872614,379.545981,97.97562913,71.5709722,77.21592762
Biswanath,23-08-2018,28.03480743,18.2952037,359.7464428,83.83508153,69.16906505,75.52139418
Biswanath,24-08-2018,26.10475444,22.80347134,425.0102715,88.75968813,63.70444098,82.69537206
Biswanath,25-08-2018,29.48048887,17.8803913,401.8585836,86.95860304,70.34796432,72.66651672
Biswanath,26-08-2018,28.77334322,22.71574807,395.6083105,87.43616945,68.83342233,83.24404614
Biswanath,27-08-2018,28.21677277,21.40400173,381.3625996,98.19955267,83.45482243,77.9648651
Biswanath,28-08-2018,27.13119379,21.64268744,380.4308484,83.49886523,66.6244824,77.04479145
Biswanath,29-08-2018,30.49410175,17.89894813,394.5758216,85.95838233,76.18979065,82.08891535
Biswanath,30-08-2018,26.83686644,20.95680524,408.3862165,86.47184439,67.36047265,78.31706462
Biswanath,31-08-2018,26.92550833,18.91817955,446.3527865,89.68087497,76.98877456,78.70967091
Biswanath,09-01-2018,37.38797409,12.30215297,358.8777955,78.19528758,74.15458457,91.73305217
Biswanath,09-02-2018,35.73479936,11.32262818,399.330356,82.5508552,70.03468527,76.27615486
Biswanath,09-03-2018,35.7903337,12.27968346,416.2043342,84.5540779,78.21351988,76.16983858
Biswanath,09-04-2018,38.11080795,11.84562482,462.1675587,87.72103191,69.56711537,74.42201139
Biswanath,09-05-2018,37.99848946,13.26923648,388.2546573,84.87098066,66.70170551,72.11159036
Biswanath,09-06-2018,39.76733791,12.07699604,424.7652879,88.09543497,70.52083077,75.61377794
Biswanath,09-07-2018,36.58128394,12.34033708,406.8306115,72.88922275,69.38453577,75.82220776
Biswanath,09-08-2018,40.57546874,12.19298007,384.1567973,82.84558315,68.59386771,80.09651867
Biswanath,09-09-2018,33.61182103,12.81411761,410.7375123,77.71540379,63.61686533,79.36026525
Biswanath,09-10-2018,38.24696074,12.42603217,432.0302292,89.50581594,68.26511433,83.96929255
Biswanath,09-11-2018,33.91668564,11.97899729,408.6776623,81.18993159,69.67740052,81.08754539
Biswanath,09-12-2018,37.7218705,12.34500011,392.4493848,92.66106845,60.34617091,83.3877741
Biswanath,13-09-2018,33.40792637,12.71274805,437.4001876,85.75801081,73.3675042,77.27967815
Biswanath,14-09-2018,36.99194464,12.05009304,413.6498746,78.78497383,72.5249981,80.22955434
Biswanath,15-09-2018,39.11515059,12.92429795,416.7125155,69.45756363,69.40906957,67.92556144
Biswanath,16-09-2018,35.64858454,11.82737046,465.9007716,90.35987829,71.07245013,68.26151209
Biswanath,17-09-2018,39.57477416,12.12401077,428.2099087,79.91899483,77.44234385,78.57701973
Biswanath,18-09-2018,33.37068476,13.54626567,365.5687142,86.48804093,72.49319119,74.04629735
Biswanath,19-09-2018,36.70382281,12.82894846,436.0952519,85.29048983,67.13274695,71.75877323
Biswanath,20-09-2018,35.97922269,12.22671112,380.6779903,80.29213243,72.17950388,76.99980492
Biswanath,21-09-2018,38.56448049,12.02489653,420.9384153,83.69681172,75.65320934,82.16463907
Biswanath,22-09-2018,33.85643691,11.68302409,364.8983229,79.61541633,69.75167421,77.69008173
Biswanath,23-09-2018,37.18851784,12.32916265,353.6218139,79.67470338,74.80835079,81.08765642
Biswanath,24-09-2018,34.79422698,13.4280409,341.6238294,79.55734298,66.28120539,65.13629591
Biswanath,25-09-2018,38.15423279,11.05286457,426.3622684,94.66436984,55.13138131,78.87313216
Biswanath,26-09-2018,32.92694218,11.51379041,416.8697137,88.92125949,70.71869736,77.08556478
Biswanath,27-09-2018,41.76300574,11.92019267,395.5845178,86.95006168,71.80467251,79.58746612
Biswanath,28-09-2018,35.94677223,12.48800168,448.667552,80.45853639,65.6528907,70.05204855
Biswanath,29-09-2018,37.50874447,13.2040778,356.3967989,86.23368539,70.87541336,74.3644899
Biswanath,30-09-2018,40.06069675,11.9217169,366.0393664,71.08303434,74.62430123,63.83039508
